mode,step_index,day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price,book_origin,access_source,spread,imbalance,micro_gap,toxicity_bucket,conviction_bucket,spread_bucket,agreement_state,access_added_levels,cash_flow_signed,residual_to_trend,markout
access,1275,-1,127500,-872500,ASH_COATED_OSMIUM,BUY,9993,2,aggressive_cross,9993,public,access,5.0,0.090909,0.2273,low,mild,tight,agree,0,-19986,0.0,6.0
access,1275,-1,127500,-872500,ASH_COATED_OSMIUM,BUY,9993,10,aggressive_cross,9993,public,access,5.0,0.090909,0.2273,low,mild,tight,agree,0,-99930,0.0,30.0
access,1278,-1,127800,-872200,ASH_COATED_OSMIUM,SELL,10002,2,passive_resting_fill,10002,public,access,18.0,0.302326,2.7209,high,extreme,wide,agree,0,20004,0.0,17.0
access,1299,-1,129900,-870100,ASH_COATED_OSMIUM,SELL,9997,2,aggressive_cross,9997,access,access,8.0,-0.176471,-0.7059,medium,strong,tight,agree,1,19994,0.0,3.0
access,1299,-1,129900,-870100,ASH_COATED_OSMIUM,SELL,9997,8,aggressive_cross,9997,access,access,8.0,-0.176471,-0.7059,medium,strong,tight,agree,1,79976,0.0,12.0
access,1303,-1,130300,-869700,ASH_COATED_OSMIUM,SELL,10001,2,passive_resting_fill,10001,public,access,15.0,0.153846,1.1538,high,strong,normal,agree,1,20002,0.0,12.0
access,1303,-1,130300,-869700,ASH_COATED_OSMIUM,SELL,10003,2,passive_resting_fill,10003,public,access,15.0,0.153846,1.1538,high,strong,normal,agree,1,20006,0.0,16.0
access,1324,-1,132400,-867600,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,6.0,0.5,1.5,high,extreme,tight,agree,0,-19988,0.0,3.0
access,1324,-1,132400,-867600,ASH_COATED_OSMIUM,BUY,9994,5,aggressive_cross,9994,public,access,6.0,0.5,1.5,high,extreme,tight,agree,0,-49970,0.0,7.5
access,1377,-1,137700,-862300,ASH_COATED_OSMIUM,SELL,10007,3,passive_resting_fill,10007,public,access,17.0,0.08,0.68,medium,strong,wide,agree,1,30021,0.0,33.0
access,1394,-1,139400,-860600,ASH_COATED_OSMIUM,BUY,9991,11,passive_resting_fill,9991,public,access,15.0,0.153846,1.1538,high,strong,normal,agree,1,-109901,0.0,93.5
access,1394,-1,139400,-860600,ASH_COATED_OSMIUM,BUY,9989,5,passive_resting_fill,9989,public,access,15.0,0.153846,1.1538,high,strong,normal,agree,1,-49945,0.0,52.5
access,1420,-1,142000,-858000,ASH_COATED_OSMIUM,BUY,9994,2,passive_resting_fill,9994,public,access,15.0,0.0,0.0,low,mild,normal,agree,1,-19988,0.0,12.0
access,1420,-1,142000,-858000,ASH_COATED_OSMIUM,BUY,9992,2,passive_resting_fill,9992,public,access,15.0,0.0,0.0,low,mild,normal,agree,1,-19984,0.0,16.0
access,1422,-1,142200,-857800,ASH_COATED_OSMIUM,BUY,9993,6,passive_resting_fill,9993,access,access,15.0,-0.111111,-0.8333,medium,strong,normal,agree,2,-59958,0.0,42.0
access,1467,-1,146700,-853300,ASH_COATED_OSMIUM,SELL,10008,6,passive_resting_fill,10008,access,access,15.0,0.2,1.5,high,extreme,normal,agree,1,60048,0.0,39.0
access,1470,-1,147000,-853000,ASH_COATED_OSMIUM,SELL,9999,8,aggressive_cross,9999,access,access,10.0,-0.04,-0.2,low,mild,normal,agree,1,79992,0.0,-12.0
access,1483,-1,148300,-851700,ASH_COATED_OSMIUM,SELL,9999,2,aggressive_cross,9999,public,access,11.0,-0.666667,-3.6667,high,extreme,normal,agree,1,19998,0.0,-5.0
access,1485,-1,148500,-851500,ASH_COATED_OSMIUM,SELL,9999,2,aggressive_cross,9999,public,access,11.0,-0.411765,-2.2647,high,extreme,normal,agree,0,19998,0.0,-4.0
access,1485,-1,148500,-851500,ASH_COATED_OSMIUM,SELL,9999,5,aggressive_cross,9999,public,access,11.0,-0.411765,-2.2647,high,extreme,normal,agree,0,49995,0.0,-10.0
access,1491,-1,149100,-850900,ASH_COATED_OSMIUM,BUY,9998,2,aggressive_cross,9998,public,access,5.0,0.368421,0.9211,high,strong,tight,agree,0,-19996,0.0,9.0
access,1491,-1,149100,-850900,ASH_COATED_OSMIUM,BUY,9998,4,aggressive_cross,9998,public,access,5.0,0.368421,0.9211,high,strong,tight,agree,0,-39992,0.0,18.0
access,1495,-1,149500,-850500,ASH_COATED_OSMIUM,SELL,10000,9,passive_resting_fill,10000,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,0,90000,0.0,-9.0
access,1495,-1,149500,-850500,ASH_COATED_OSMIUM,SELL,10002,4,passive_resting_fill,10002,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,0,40008,0.0,4.0
access,1532,-1,153200,-846800,ASH_COATED_OSMIUM,BUY,9994,5,passive_resting_fill,9994,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49970,0.0,0.0
access,1546,-1,154600,-845400,ASH_COATED_OSMIUM,BUY,9999,2,passive_resting_fill,9999,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-19998,0.0,5.0
access,1546,-1,154600,-845400,ASH_COATED_OSMIUM,BUY,9997,2,passive_resting_fill,9997,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-19994,0.0,9.0
access,1553,-1,155300,-844700,ASH_COATED_OSMIUM,SELL,10008,10,passive_resting_fill,10008,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,100080,0.0,90.0
access,1555,-1,155500,-844500,ASH_COATED_OSMIUM,SELL,10005,2,passive_resting_fill,10005,public,access,18.0,-0.243243,-2.1892,high,extreme,wide,agree,0,20010,0.0,6.0
access,1557,-1,155700,-844300,ASH_COATED_OSMIUM,SELL,10008,7,passive_resting_fill,10008,public,access,17.0,0.0,0.0,low,mild,wide,agree,1,70056,0.0,42.0
access,1557,-1,155700,-844300,ASH_COATED_OSMIUM,SELL,10010,5,passive_resting_fill,10010,public,access,17.0,0.0,0.0,low,mild,wide,agree,1,50050,0.0,40.0
access,1582,-1,158200,-841800,ASH_COATED_OSMIUM,BUY,9995,5,passive_resting_fill,9995,public,access,16.0,0.0,0.0,low,mild,normal,agree,2,-49975,0.0,30.0
access,1653,-1,165300,-834700,ASH_COATED_OSMIUM,BUY,9991,5,passive_resting_fill,9991,public,access,18.0,0.142857,1.2857,high,extreme,wide,agree,0,-49955,0.0,42.5
access,1653,-1,165300,-834700,ASH_COATED_OSMIUM,BUY,9989,5,passive_resting_fill,9989,public,access,18.0,0.142857,1.2857,high,extreme,wide,agree,0,-49945,0.0,52.5
access,1655,-1,165500,-834500,ASH_COATED_OSMIUM,SELL,10000,2,aggressive_cross,10000,public,access,7.0,-0.428571,-1.5,high,extreme,tight,agree,0,20000,0.0,2.0
access,1655,-1,165500,-834500,ASH_COATED_OSMIUM,SELL,10000,4,aggressive_cross,10000,public,access,7.0,-0.428571,-1.5,high,extreme,tight,agree,0,40000,0.0,4.0
access,1694,-1,169400,-830600,ASH_COATED_OSMIUM,SELL,10000,2,aggressive_cross,10000,access,access,4.0,-0.277778,-0.5556,medium,strong,tight,agree,2,20000,0.0,4.0
access,1694,-1,169400,-830600,ASH_COATED_OSMIUM,SELL,10000,8,aggressive_cross,10000,access,access,4.0,-0.277778,-0.5556,medium,strong,tight,agree,2,80000,0.0,16.0
access,1777,-1,177700,-822300,ASH_COATED_OSMIUM,BUY,9992,10,passive_resting_fill,9992,public,access,17.0,0.037037,0.3148,low,mild,wide,agree,1,-99920,0.0,65.0
access,1777,-1,177700,-822300,ASH_COATED_OSMIUM,BUY,9990,8,passive_resting_fill,9990,access,access,17.0,0.037037,0.3148,low,mild,wide,agree,1,-79920,0.0,68.0
access,1816,-1,181600,-818400,ASH_COATED_OSMIUM,BUY,9996,2,passive_resting_fill,9996,public,access,18.0,0.071429,0.6429,medium,strong,wide,agree,1,-19992,0.0,14.0
access,1816,-1,181600,-818400,ASH_COATED_OSMIUM,BUY,9994,2,passive_resting_fill,9994,public,access,18.0,0.071429,0.6429,medium,strong,wide,agree,1,-19988,0.0,18.0
access,1827,-1,182700,-817300,ASH_COATED_OSMIUM,BUY,9995,5,passive_resting_fill,9995,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49975,0.0,42.5
access,1827,-1,182700,-817300,ASH_COATED_OSMIUM,BUY,9993,5,passive_resting_fill,9993,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49965,0.0,52.5
access,1847,-1,184700,-815300,ASH_COATED_OSMIUM,SELL,10005,2,aggressive_cross,10005,public,access,7.0,-0.052632,-0.1842,low,mild,tight,agree,0,20010,0.0,5.0
access,1847,-1,184700,-815300,ASH_COATED_OSMIUM,SELL,10005,9,aggressive_cross,10005,public,access,7.0,-0.052632,-0.1842,low,mild,tight,agree,0,90045,0.0,22.5
access,1848,-1,184800,-815200,ASH_COATED_OSMIUM,BUY,10005,4,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-40020,0.0,28.0
access,1848,-1,184800,-815200,ASH_COATED_OSMIUM,BUY,10003,4,passive_resting_fill,10003,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-40012,0.0,36.0
access,1859,-1,185900,-814100,ASH_COATED_OSMIUM,BUY,9997,10,passive_resting_fill,9997,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-99970,0.0,65.0
access,1868,-1,186800,-813200,ASH_COATED_OSMIUM,BUY,9996,4,passive_resting_fill,9996,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-39984,0.0,28.0
access,1872,-1,187200,-812800,ASH_COATED_OSMIUM,SELL,10001,2,aggressive_cross,10001,public,access,9.0,-0.538462,-2.4231,high,extreme,normal,agree,1,20002,0.0,-4.0
access,1872,-1,187200,-812800,ASH_COATED_OSMIUM,SELL,10001,3,aggressive_cross,10001,public,access,9.0,-0.538462,-2.4231,high,extreme,normal,agree,1,30003,0.0,-6.0
access,1904,-1,190400,-809600,ASH_COATED_OSMIUM,SELL,10009,3,passive_resting_fill,10009,public,access,15.0,-0.473684,-3.5526,high,extreme,normal,agree,2,30027,0.0,15.0
access,1904,-1,190400,-809600,ASH_COATED_OSMIUM,SELL,10011,3,passive_resting_fill,10011,public,access,15.0,-0.473684,-3.5526,high,extreme,normal,agree,2,30033,0.0,21.0
access,1926,-1,192600,-807400,ASH_COATED_OSMIUM,BUY,9999,8,passive_resting_fill,9999,public,access,14.0,0.45,3.15,high,extreme,normal,agree,2,-79992,0.0,52.0
access,1926,-1,192600,-807400,ASH_COATED_OSMIUM,BUY,9997,7,passive_resting_fill,9997,public,access,14.0,0.45,3.15,high,extreme,normal,agree,2,-69979,0.0,59.5
access,1929,-1,192900,-807100,ASH_COATED_OSMIUM,SELL,10011,10,passive_resting_fill,10011,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,100110,0.0,65.0
access,1929,-1,192900,-807100,ASH_COATED_OSMIUM,SELL,10013,5,passive_resting_fill,10013,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,50065,0.0,42.5
access,1933,-1,193300,-806700,ASH_COATED_OSMIUM,SELL,10006,5,aggressive_cross,10006,public,access,7.0,-0.473684,-1.6579,high,extreme,tight,agree,1,50030,0.0,5.0
access,1954,-1,195400,-804600,ASH_COATED_OSMIUM,SELL,10002,2,aggressive_cross,10002,public,access,15.0,-0.714286,-5.3571,high,extreme,normal,agree,2,20004,0.0,3.0
access,1954,-1,195400,-804600,ASH_COATED_OSMIUM,SELL,10002,2,aggressive_cross,10002,public,access,15.0,-0.714286,-5.3571,high,extreme,normal,agree,2,20004,0.0,3.0
access,1968,-1,196800,-803200,ASH_COATED_OSMIUM,SELL,10001,2,aggressive_cross,10001,public,access,13.0,-0.866667,-5.6333,high,extreme,normal,agree,1,20002,0.0,-5.0
access,1968,-1,196800,-803200,ASH_COATED_OSMIUM,SELL,10001,2,aggressive_cross,10001,public,access,13.0,-0.866667,-5.6333,high,extreme,normal,agree,1,20002,0.0,-5.0
access,1973,-1,197300,-802700,ASH_COATED_OSMIUM,BUY,9997,9,passive_resting_fill,9997,public,access,15.0,0.083333,0.625,medium,strong,normal,agree,2,-89973,0.0,76.5
access,2001,-1,200100,-799900,ASH_COATED_OSMIUM,BUY,9995,6,passive_resting_fill,9995,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-59970,0.0,42.0
access,2003,-1,200300,-799700,ASH_COATED_OSMIUM,BUY,9995,10,passive_resting_fill,9995,public,access,18.0,-0.020408,-0.1837,low,mild,wide,agree,1,-99950,0.0,70.0
access,2003,-1,200300,-799700,ASH_COATED_OSMIUM,BUY,9993,7,passive_resting_fill,9993,public,access,18.0,-0.020408,-0.1837,low,mild,wide,agree,1,-69951,0.0,63.0
access,2004,-1,200400,-799600,ASH_COATED_OSMIUM,SELL,10009,2,passive_resting_fill,10009,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20018,0.0,14.0
access,2004,-1,200400,-799600,ASH_COATED_OSMIUM,SELL,10011,2,passive_resting_fill,10011,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20022,0.0,18.0
access,2006,-1,200600,-799400,ASH_COATED_OSMIUM,SELL,10009,2,passive_resting_fill,10009,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,20018,0.0,9.0
access,2007,-1,200700,-799300,ASH_COATED_OSMIUM,SELL,10009,8,passive_resting_fill,10009,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,80072,0.0,56.0
access,2017,-1,201700,-798300,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,access,access,15.0,0.380952,2.8571,high,extreme,normal,agree,1,-39976,0.0,28.0
access,2053,-1,205300,-794700,ASH_COATED_OSMIUM,SELL,9997,2,aggressive_cross,9997,public,access,11.0,-0.666667,-3.6667,high,extreme,normal,agree,0,19994,0.0,-8.0
access,2053,-1,205300,-794700,ASH_COATED_OSMIUM,SELL,9997,2,aggressive_cross,9997,public,access,11.0,-0.666667,-3.6667,high,extreme,normal,agree,0,19994,0.0,-8.0
access,2056,-1,205600,-794400,ASH_COATED_OSMIUM,BUY,9993,2,passive_resting_fill,9993,public,access,16.0,0.0,0.0,low,mild,normal,agree,2,-19986,0.0,16.0
access,2066,-1,206600,-793400,ASH_COATED_OSMIUM,BUY,9994,7,passive_resting_fill,9994,public,access,15.0,-0.393939,-2.9545,high,extreme,normal,agree,1,-69958,0.0,80.5
access,2067,-1,206700,-793300,ASH_COATED_OSMIUM,SELL,10003,2,aggressive_cross,10003,public,access,6.0,-0.473684,-1.4211,high,extreme,tight,agree,0,20006,0.0,3.0
access,2067,-1,206700,-793300,ASH_COATED_OSMIUM,SELL,10003,5,aggressive_cross,10003,public,access,6.0,-0.473684,-1.4211,high,extreme,tight,agree,0,50015,0.0,7.5
access,2089,-1,208900,-791100,ASH_COATED_OSMIUM,BUY,9994,10,passive_resting_fill,9994,public,access,15.0,0.257143,1.9286,high,extreme,normal,agree,1,-99940,0.0,90.0
access,2100,-1,210000,-790000,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,19.0,0.375,3.5625,high,extreme,wide,agree,0,-39976,0.0,38.0
access,2100,-1,210000,-790000,ASH_COATED_OSMIUM,BUY,9992,4,passive_resting_fill,9992,public,access,19.0,0.375,3.5625,high,extreme,wide,agree,0,-39968,0.0,46.0
access,2105,-1,210500,-789500,ASH_COATED_OSMIUM,SELL,9996,4,aggressive_cross,9996,access,access,15.0,-0.083333,-0.625,medium,strong,normal,agree,2,39984,0.0,-32.0
access,2109,-1,210900,-789100,ASH_COATED_OSMIUM,SELL,10001,5,aggressive_cross,10001,public,access,10.0,-0.375,-1.875,high,extreme,normal,agree,0,50005,0.0,-12.5
access,2127,-1,212700,-787300,ASH_COATED_OSMIUM,BUY,9996,6,passive_resting_fill,9996,public,access,4.0,0.333333,0.6667,medium,strong,tight,agree,2,-59976,0.0,33.0
access,2127,-1,212700,-787300,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,4.0,0.333333,0.6667,medium,strong,tight,agree,2,-39976,0.0,30.0
access,2134,-1,213400,-786600,ASH_COATED_OSMIUM,SELL,9995,4,aggressive_cross,9995,public,access,15.0,-0.210526,-1.5789,high,extreme,normal,agree,2,39980,0.0,-16.0
access,2169,-1,216900,-783100,ASH_COATED_OSMIUM,SELL,10002,7,aggressive_cross,10002,public,access,7.0,-0.333333,-1.1667,high,strong,tight,agree,0,70014,0.0,-10.5
access,2217,-1,221700,-778300,ASH_COATED_OSMIUM,SELL,10001,2,aggressive_cross,10001,public,access,10.0,-0.5,-2.5,high,extreme,normal,agree,1,20002,0.0,-6.0
access,2217,-1,221700,-778300,ASH_COATED_OSMIUM,SELL,10001,4,aggressive_cross,10001,public,access,10.0,-0.5,-2.5,high,extreme,normal,agree,1,40004,0.0,-12.0
access,2231,-1,223100,-776900,ASH_COATED_OSMIUM,SELL,10001,3,aggressive_cross,10001,public,access,11.0,-0.666667,-3.6667,high,extreme,normal,agree,0,30003,0.0,-4.5
access,2239,-1,223900,-776100,ASH_COATED_OSMIUM,SELL,10006,2,aggressive_cross,10006,public,access,6.0,-0.473684,-1.4211,high,extreme,tight,agree,0,20012,0.0,17.0
access,2239,-1,223900,-776100,ASH_COATED_OSMIUM,SELL,10006,5,aggressive_cross,10006,public,access,6.0,-0.473684,-1.4211,high,extreme,tight,agree,0,50030,0.0,42.5
access,2248,-1,224800,-775200,ASH_COATED_OSMIUM,SELL,10010,5,passive_resting_fill,10010,public,access,15.0,0.318182,2.3864,high,extreme,normal,agree,2,50050,0.0,25.0
access,2248,-1,224800,-775200,ASH_COATED_OSMIUM,SELL,10012,5,passive_resting_fill,10012,public,access,15.0,0.318182,2.3864,high,extreme,normal,agree,2,50060,0.0,35.0
access,2260,-1,226000,-774000,ASH_COATED_OSMIUM,SELL,10002,2,aggressive_cross,10002,public,access,11.0,-0.473684,-2.6053,high,extreme,normal,agree,0,20004,0.0,-4.0
access,2260,-1,226000,-774000,ASH_COATED_OSMIUM,SELL,10002,5,aggressive_cross,10002,public,access,11.0,-0.473684,-2.6053,high,extreme,normal,agree,0,50010,0.0,-10.0
access,2262,-1,226200,-773800,ASH_COATED_OSMIUM,BUY,9998,6,passive_resting_fill,9998,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-59988,0.0,48.0
access,2276,-1,227600,-772400,ASH_COATED_OSMIUM,BUY,9997,5,passive_resting_fill,9997,public,access,18.0,-0.365854,-3.2927,high,extreme,wide,agree,1,-49985,0.0,25.0
access,2280,-1,228000,-772000,ASH_COATED_OSMIUM,BUY,9995,5,passive_resting_fill,9995,public,access,15.0,-0.047619,-0.3571,medium,mild,normal,agree,1,-49975,0.0,37.5
access,2283,-1,228300,-771700,ASH_COATED_OSMIUM,SELL,10005,12,aggressive_cross,10005,access,access,5.0,0.043478,0.1087,low,mild,tight,agree,1,120060,0.0,42.0
access,2295,-1,229500,-770500,ASH_COATED_OSMIUM,SELL,10000,2,aggressive_cross,10000,public,access,13.0,-0.806452,-5.2419,high,extreme,normal,agree,0,20000,0.0,-5.0
access,2295,-1,229500,-770500,ASH_COATED_OSMIUM,SELL,10000,3,aggressive_cross,10000,public,access,13.0,-0.806452,-5.2419,high,extreme,normal,agree,0,30000,0.0,-7.5
access,2337,-1,233700,-766300,ASH_COATED_OSMIUM,SELL,10003,2,aggressive_cross,10003,public,access,6.0,-0.25,-0.75,medium,strong,tight,agree,0,20006,0.0,2.0
access,2337,-1,233700,-766300,ASH_COATED_OSMIUM,SELL,10003,6,aggressive_cross,10003,public,access,6.0,-0.25,-0.75,medium,strong,tight,agree,0,60018,0.0,6.0
access,2356,-1,235600,-764400,ASH_COATED_OSMIUM,BUY,9995,8,passive_resting_fill,9995,public,access,17.0,0.166667,1.4167,high,extreme,wide,agree,1,-79960,0.0,60.0
access,2356,-1,235600,-764400,ASH_COATED_OSMIUM,BUY,9993,7,passive_resting_fill,9993,public,access,17.0,0.166667,1.4167,high,extreme,wide,agree,1,-69951,0.0,66.5
access,2361,-1,236100,-763900,ASH_COATED_OSMIUM,BUY,9996,4,passive_resting_fill,9996,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,-39984,0.0,30.0
access,2361,-1,236100,-763900,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,-39976,0.0,38.0
access,2365,-1,236500,-763500,ASH_COATED_OSMIUM,BUY,9995,2,passive_resting_fill,9995,access,access,15.0,0.043478,0.3261,low,mild,normal,agree,2,-19990,0.0,25.0
access,2366,-1,236600,-763400,ASH_COATED_OSMIUM,BUY,9996,4,passive_resting_fill,9996,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,-39984,0.0,36.0
access,2366,-1,236600,-763400,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,-39976,0.0,44.0
access,2370,-1,237000,-763000,ASH_COATED_OSMIUM,SELL,10001,17,passive_resting_fill,10001,public,access,11.0,0.189189,1.0405,high,strong,normal,agree,2,170017,0.0,-51.0
access,2370,-1,237000,-763000,ASH_COATED_OSMIUM,SELL,10003,5,passive_resting_fill,10003,public,access,11.0,0.189189,1.0405,high,strong,normal,agree,2,50015,0.0,-5.0
access,2371,-1,237100,-762900,ASH_COATED_OSMIUM,BUY,10002,3,passive_resting_fill,10002,public,access,18.0,-0.473684,-4.2632,high,extreme,wide,agree,1,-30006,0.0,3.0
access,2371,-1,237100,-762900,ASH_COATED_OSMIUM,BUY,10000,3,passive_resting_fill,10000,public,access,18.0,-0.473684,-4.2632,high,extreme,wide,agree,1,-30000,0.0,9.0
access,2409,-1,240900,-759100,ASH_COATED_OSMIUM,SELL,10000,2,aggressive_cross,10000,public,access,10.0,-0.647059,-3.2353,high,extreme,normal,agree,0,20000,0.0,-3.0
access,2409,-1,240900,-759100,ASH_COATED_OSMIUM,SELL,10000,3,aggressive_cross,10000,public,access,10.0,-0.647059,-3.2353,high,extreme,normal,agree,0,30000,0.0,-4.5
access,2417,-1,241700,-758300,ASH_COATED_OSMIUM,BUY,9995,7,passive_resting_fill,9995,public,access,18.0,-0.314286,-2.8286,high,extreme,wide,agree,1,-69965,0.0,38.5
access,2432,-1,243200,-756800,ASH_COATED_OSMIUM,SELL,10008,6,passive_resting_fill,10008,public,access,15.0,0.083333,0.625,medium,strong,normal,agree,1,60048,0.0,42.0
access,2432,-1,243200,-756800,ASH_COATED_OSMIUM,SELL,10010,6,passive_resting_fill,10010,public,access,15.0,0.083333,0.625,medium,strong,normal,agree,1,60060,0.0,54.0
access,2446,-1,244600,-755400,ASH_COATED_OSMIUM,SELL,10004,2,aggressive_cross,10004,public,access,6.0,-0.263158,-0.7895,medium,strong,tight,agree,0,20008,0.0,4.0
access,2446,-1,244600,-755400,ASH_COATED_OSMIUM,SELL,10004,7,aggressive_cross,10004,public,access,6.0,-0.263158,-0.7895,medium,strong,tight,agree,0,70028,0.0,14.0
access,2462,-1,246200,-753800,ASH_COATED_OSMIUM,BUY,9996,9,passive_resting_fill,9996,public,access,15.0,-0.333333,-2.5,high,extreme,normal,agree,1,-89964,0.0,49.5
access,2462,-1,246200,-753800,ASH_COATED_OSMIUM,BUY,9994,7,passive_resting_fill,9994,public,access,15.0,-0.333333,-2.5,high,extreme,normal,agree,1,-69958,0.0,52.5
access,2475,-1,247500,-752500,ASH_COATED_OSMIUM,SELL,9999,2,aggressive_cross,9999,public,access,11.0,-0.473684,-2.6053,high,extreme,normal,agree,0,19998,0.0,-7.0
access,2475,-1,247500,-752500,ASH_COATED_OSMIUM,SELL,9999,5,aggressive_cross,9999,public,access,11.0,-0.473684,-2.6053,high,extreme,normal,agree,0,49995,0.0,-17.5
access,2476,-1,247600,-752400,ASH_COATED_OSMIUM,BUY,9995,6,passive_resting_fill,9995,public,access,16.0,-0.290323,-2.3226,high,extreme,normal,agree,2,-59970,0.0,36.0
access,2517,-1,251700,-748300,ASH_COATED_OSMIUM,BUY,9993,4,passive_resting_fill,9993,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-39972,0.0,30.0
access,2523,-1,252300,-747700,ASH_COATED_OSMIUM,SELL,10007,5,passive_resting_fill,10007,access,access,15.0,0.043478,0.3261,low,mild,normal,agree,1,50035,0.0,37.5
access,2524,-1,252400,-747600,ASH_COATED_OSMIUM,SELL,10006,7,passive_resting_fill,10006,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,70042,0.0,-21.0
access,2524,-1,252400,-747600,ASH_COATED_OSMIUM,SELL,10008,7,passive_resting_fill,10008,public,access,21.0,0.0,0.0,low,mild,wide,agree,0,70056,0.0,-7.0
access,2547,-1,254700,-745300,ASH_COATED_OSMIUM,SELL,10002,8,aggressive_cross,10002,public,access,6.0,-0.047619,-0.1429,low,mild,tight,agree,0,80016,0.0,16.0
access,2556,-1,255600,-744400,ASH_COATED_OSMIUM,SELL,10003,2,aggressive_cross,10003,public,access,5.0,-0.5,-1.25,high,extreme,tight,agree,1,20006,0.0,4.0
access,2556,-1,255600,-744400,ASH_COATED_OSMIUM,SELL,10003,9,aggressive_cross,10003,public,access,5.0,-0.5,-1.25,high,extreme,tight,agree,1,90027,0.0,18.0
access,2584,-1,258400,-741600,ASH_COATED_OSMIUM,SELL,10011,4,passive_resting_fill,10011,access,access,17.0,0.4,3.4,high,extreme,wide,agree,1,40044,0.0,52.0
access,2605,-1,260500,-739500,ASH_COATED_OSMIUM,SELL,10011,7,passive_resting_fill,10011,public,access,17.0,0.285714,2.4286,high,extreme,wide,agree,1,70077,0.0,31.5
